# instance name, instance size, runtime
Random_3SAT_350Literals_1234567_169.cnf,350,0.001188
Random_3SAT_350Literals_1234567_170.cnf,350,0.856935
Random_3SAT_350Literals_1234567_171.cnf,350,0.011295
Random_3SAT_350Literals_1234567_172.cnf,350,0.015701
Random_3SAT_350Literals_1234567_173.cnf,350,0.007304
Random_3SAT_350Literals_1234567_174.cnf,350,0.002025
Random_3SAT_350Literals_1234567_175.cnf,350,0.019451
Random_3SAT_350Literals_1234567_176.cnf,350,1.086446
Random_3SAT_350Literals_1234567_177.cnf,350,0.009209
Random_3SAT_350Literals_1234567_178.cnf,350,0.049157
Random_3SAT_350Literals_1234567_179.cnf,350,0.002318
Random_3SAT_350Literals_1234567_180.cnf,350,0.852771
Random_3SAT_350Literals_1234567_181.cnf,350,0.012724
Random_3SAT_350Literals_1234567_182.cnf,350,0.005923
Random_3SAT_350Literals_1234567_183.cnf,350,0.004955
Random_3SAT_350Literals_1234567_184.cnf,350,0.004453
Random_3SAT_350Literals_1234567_185.cnf,350,0.013126
Random_3SAT_350Literals_1234567_186.cnf,350,0.001912
Random_3SAT_350Literals_1234567_187.cnf,350,0.014532
Random_3SAT_350Literals_1234567_188.cnf,350,0.004786
Random_3SAT_350Literals_1234567_189.cnf,350,0.002467
Random_3SAT_350Literals_1234567_190.cnf,350,0.018865
Random_3SAT_350Literals_1234567_191.cnf,350,0.001584
Random_3SAT_350Literals_1234567_192.cnf,350,0.018384
Random_3SAT_350Literals_1234567_193.cnf,350,0.010057
Random_3SAT_350Literals_1234567_194.cnf,350,0.027754
Random_3SAT_350Literals_1234567_195.cnf,350,0.001573
Random_3SAT_350Literals_1234567_196.cnf,350,0.001137
Random_3SAT_350Literals_1234567_197.cnf,350,0.006325
Random_3SAT_350Literals_1234567_198.cnf,350,0.001942
Random_3SAT_350Literals_1234567_199.cnf,350,0.018632
Random_3SAT_350Literals_1234567_200.cnf,350,0.011441
Random_3SAT_350Literals_1234567_201.cnf,350,0.045647
Random_3SAT_350Literals_1234567_202.cnf,350,0.006894
Random_3SAT_350Literals_1234567_203.cnf,350,0.032658
Random_3SAT_350Literals_1234567_204.cnf,350,0.011498
Random_3SAT_350Literals_1234567_205.cnf,350,0.007737
Random_3SAT_350Literals_1234567_206.cnf,350,0.028172
Random_3SAT_350Literals_1234567_207.cnf,350,0.001743
Random_3SAT_350Literals_1234567_208.cnf,350,0.002815
Random_3SAT_350Literals_1234567_209.cnf,350,0.098925
Random_3SAT_350Literals_1234567_210.cnf,350,0.252489
Random_3SAT_350Literals_1234567_211.cnf,350,0.001653
Random_3SAT_350Literals_1234567_212.cnf,350,0.040552
Random_3SAT_350Literals_1234567_213.cnf,350,0.008283
Random_3SAT_350Literals_1234567_214.cnf,350,0.005906
Random_3SAT_350Literals_1234567_215.cnf,350,0.012142
Random_3SAT_350Literals_1234567_216.cnf,350,0.008185
Random_3SAT_350Literals_1234567_217.cnf,350,0.038835
Random_3SAT_350Literals_1234567_218.cnf,350,0.005718
Random_3SAT_350Literals_1234567_219.cnf,350,3.721928
Random_3SAT_350Literals_1234567_220.cnf,350,0.003231
Random_3SAT_350Literals_1234567_221.cnf,350,0.050041
Random_3SAT_350Literals_1234567_222.cnf,350,0.004732
Random_3SAT_350Literals_1234567_223.cnf,350,0.001171
Random_3SAT_350Literals_1234567_224.cnf,350,0.014267
Random_3SAT_350Literals_1234567_225.cnf,350,0.048884
Random_3SAT_350Literals_1234567_226.cnf,350,0.028667
Random_3SAT_350Literals_1234567_227.cnf,350,0.022356
Random_3SAT_350Literals_1234567_228.cnf,350,0.166898
Random_3SAT_350Literals_1234567_229.cnf,350,0.003817
Random_3SAT_350Literals_1234567_230.cnf,350,0.004306
Random_3SAT_350Literals_1234567_231.cnf,350,0.001774
Random_3SAT_350Literals_1234567_232.cnf,350,0.009058
Random_3SAT_350Literals_1234567_233.cnf,350,0.083128
Random_3SAT_350Literals_1234567_234.cnf,350,0.001481
Random_3SAT_350Literals_1234567_235.cnf,350,0.012102
Random_3SAT_350Literals_1234567_236.cnf,350,0.052737
Random_3SAT_350Literals_1234567_237.cnf,350,0.007238
Random_3SAT_350Literals_1234567_238.cnf,350,5.496757
Random_3SAT_350Literals_1234567_239.cnf,350,0.063250
Random_3SAT_350Literals_1234567_240.cnf,350,0.013311
Random_3SAT_350Literals_1234567_241.cnf,350,0.004783
Random_3SAT_350Literals_1234567_242.cnf,350,0.003307
Random_3SAT_350Literals_1234567_243.cnf,350,0.015121
Random_3SAT_350Literals_1234567_244.cnf,350,0.006261
Random_3SAT_350Literals_1234567_245.cnf,350,0.007921
Random_3SAT_350Literals_1234567_246.cnf,350,0.002983
Random_3SAT_350Literals_1234567_247.cnf,350,0.003584
Random_3SAT_350Literals_1234567_248.cnf,350,0.015139
Random_3SAT_350Literals_1234567_249.cnf,350,0.150045
Random_3SAT_350Literals_1234567_250.cnf,350,0.019473
Random_3SAT_350Literals_1234567_251.cnf,350,0.002256
Random_3SAT_350Literals_1234567_252.cnf,350,0.001956
Random_3SAT_350Literals_1234567_253.cnf,350,0.005231
Random_3SAT_350Literals_1234567_254.cnf,350,0.021425
Random_3SAT_350Literals_1234567_255.cnf,350,0.011510
Random_3SAT_350Literals_1234567_256.cnf,350,0.014537
Random_3SAT_350Literals_1234567_257.cnf,350,0.024903
Random_3SAT_350Literals_1234567_258.cnf,350,0.004197
Random_3SAT_350Literals_1234567_259.cnf,350,0.712060
Random_3SAT_350Literals_1234567_260.cnf,350,0.029387
Random_3SAT_350Literals_1234567_261.cnf,350,0.016286
Random_3SAT_350Literals_1234567_262.cnf,350,0.077038
Random_3SAT_350Literals_1234567_263.cnf,350,0.010102
Random_3SAT_350Literals_1234567_264.cnf,350,0.006642
Random_3SAT_350Literals_1234567_265.cnf,350,0.112073
Random_3SAT_350Literals_1234567_266.cnf,350,0.053987
Random_3SAT_350Literals_1234567_267.cnf,350,0.014781
Random_3SAT_350Literals_1234567_268.cnf,350,0.002628
Random_3SAT_350Literals_1234567_269.cnf,350,1.178340
Random_3SAT_350Literals_1234567_270.cnf,350,0.019753
Random_3SAT_350Literals_1234567_271.cnf,350,0.002996
Random_3SAT_350Literals_1234567_272.cnf,350,0.034033
Random_3SAT_350Literals_1234567_273.cnf,350,0.008242
Random_3SAT_350Literals_1234567_274.cnf,350,0.009910
Random_3SAT_350Literals_1234567_275.cnf,350,0.001437
Random_3SAT_350Literals_1234567_276.cnf,350,0.032024
Random_3SAT_350Literals_1234567_277.cnf,350,0.002149
Random_3SAT_350Literals_1234567_278.cnf,350,0.338194
Random_3SAT_350Literals_1234567_279.cnf,350,0.011130
Random_3SAT_350Literals_1234567_280.cnf,350,0.008032
Random_3SAT_350Literals_1234567_281.cnf,350,0.038284
Random_3SAT_350Literals_1234567_282.cnf,350,0.017716
Random_3SAT_350Literals_1234567_283.cnf,350,0.006921
Random_3SAT_350Literals_1234567_284.cnf,350,0.006462
Random_3SAT_350Literals_1234567_285.cnf,350,0.004064
Random_3SAT_350Literals_1234567_286.cnf,350,0.068855
Random_3SAT_350Literals_1234567_287.cnf,350,0.019337
Random_3SAT_350Literals_1234567_288.cnf,350,0.009901
Random_3SAT_350Literals_1234567_289.cnf,350,0.009163
Random_3SAT_350Literals_1234567_290.cnf,350,1.636634
Random_3SAT_350Literals_1234567_291.cnf,350,0.014677
Random_3SAT_350Literals_1234567_292.cnf,350,0.012951
Random_3SAT_350Literals_1234567_293.cnf,350,0.002595
Random_3SAT_350Literals_1234567_294.cnf,350,0.003504
Random_3SAT_350Literals_1234567_295.cnf,350,0.005953
Random_3SAT_350Literals_1234567_296.cnf,350,0.003125
Random_3SAT_350Literals_1234567_297.cnf,350,0.000655
Random_3SAT_350Literals_1234567_298.cnf,350,0.049259
Random_3SAT_350Literals_1234567_299.cnf,350,0.024372
Random_3SAT_350Literals_1234567_300.cnf,350,0.003203
Random_3SAT_350Literals_1234567_301.cnf,350,0.047118
Random_3SAT_350Literals_1234567_302.cnf,350,0.002869
Random_3SAT_350Literals_1234567_303.cnf,350,0.557083
Random_3SAT_350Literals_1234567_304.cnf,350,0.020175
Random_3SAT_350Literals_1234567_305.cnf,350,0.027844
Random_3SAT_350Literals_1234567_306.cnf,350,0.015060
Random_3SAT_350Literals_1234567_307.cnf,350,0.048560
Random_3SAT_350Literals_1234567_308.cnf,350,0.026519
Random_3SAT_350Literals_1234567_309.cnf,350,0.010241
Random_3SAT_350Literals_1234567_310.cnf,350,0.006642
Random_3SAT_350Literals_1234567_311.cnf,350,0.009393
Random_3SAT_350Literals_1234567_312.cnf,350,0.028885
Random_3SAT_350Literals_1234567_313.cnf,350,0.014511
Random_3SAT_350Literals_1234567_314.cnf,350,0.013772
Random_3SAT_350Literals_1234567_315.cnf,350,0.004018
Random_3SAT_350Literals_1234567_316.cnf,350,0.348222
Random_3SAT_350Literals_1234567_317.cnf,350,0.066739
Random_3SAT_350Literals_1234567_318.cnf,350,0.004146
Random_3SAT_350Literals_1234567_319.cnf,350,0.001130
Random_3SAT_350Literals_1234567_320.cnf,350,0.006108
Random_3SAT_350Literals_1234567_321.cnf,350,0.137243
Random_3SAT_350Literals_1234567_322.cnf,350,0.294550
Random_3SAT_350Literals_1234567_323.cnf,350,0.023149
Random_3SAT_350Literals_1234567_324.cnf,350,0.002199
Random_3SAT_350Literals_1234567_325.cnf,350,0.483187
Random_3SAT_350Literals_1234567_326.cnf,350,0.006454
Random_3SAT_350Literals_1234567_327.cnf,350,0.001360
Random_3SAT_350Literals_1234567_328.cnf,350,0.028694
Random_3SAT_350Literals_1234567_329.cnf,350,2.615696
Random_3SAT_350Literals_1234567_330.cnf,350,0.015331
Random_3SAT_350Literals_1234567_331.cnf,350,0.004162
Random_3SAT_350Literals_1234567_332.cnf,350,0.015391
Random_3SAT_350Literals_1234567_333.cnf,350,0.002446
Random_3SAT_350Literals_1234567_334.cnf,350,0.248825
Random_3SAT_350Literals_1234567_335.cnf,350,0.007320
Random_3SAT_350Literals_1234567_336.cnf,350,0.012331
Random_3SAT_350Literals_1234567_337.cnf,350,0.000862
Random_3SAT_350Literals_1234567_338.cnf,350,0.013268
Random_3SAT_350Literals_1234567_339.cnf,350,0.019275
Random_3SAT_350Literals_1234567_340.cnf,350,0.001415
Random_3SAT_350Literals_1234567_341.cnf,350,0.015983
Random_3SAT_350Literals_1234567_342.cnf,350,0.002942
Random_3SAT_350Literals_1234567_343.cnf,350,0.018393
Random_3SAT_350Literals_1234567_344.cnf,350,0.075733
Random_3SAT_350Literals_1234567_345.cnf,350,0.031004
Random_3SAT_350Literals_1234567_346.cnf,350,0.058867
Random_3SAT_350Literals_1234567_347.cnf,350,0.028495
Random_3SAT_350Literals_1234567_348.cnf,350,0.222361
Random_3SAT_350Literals_1234567_349.cnf,350,0.152780
Random_3SAT_350Literals_1234567_350.cnf,350,0.001839
Random_3SAT_350Literals_1234567_351.cnf,350,0.013192
Random_3SAT_350Literals_1234567_352.cnf,350,0.067465
Random_3SAT_350Literals_1234567_353.cnf,350,0.071699
Random_3SAT_350Literals_1234567_354.cnf,350,0.001442
Random_3SAT_350Literals_1234567_355.cnf,350,0.000904
Random_3SAT_350Literals_1234567_356.cnf,350,0.003450
Random_3SAT_350Literals_1234567_357.cnf,350,0.076805
Random_3SAT_350Literals_1234567_358.cnf,350,0.023074
Random_3SAT_350Literals_1234567_359.cnf,350,0.002231
Random_3SAT_350Literals_1234567_360.cnf,350,0.088780
Random_3SAT_350Literals_1234567_361.cnf,350,0.003325
Random_3SAT_350Literals_1234567_362.cnf,350,0.005215
Random_3SAT_350Literals_1234567_363.cnf,350,0.047852
Random_3SAT_350Literals_1234567_364.cnf,350,0.002354
Random_3SAT_350Literals_1234567_365.cnf,350,0.002433
Random_3SAT_350Literals_1234567_366.cnf,350,0.505826
Random_3SAT_350Literals_1234567_367.cnf,350,0.011795
Random_3SAT_350Literals_1234567_368.cnf,350,0.011898
Random_3SAT_350Literals_1234567_369.cnf,350,0.001369
Random_3SAT_350Literals_1234567_370.cnf,350,0.007238
Random_3SAT_350Literals_1234567_371.cnf,350,0.011103
Random_3SAT_350Literals_1234567_372.cnf,350,0.008724
Random_3SAT_350Literals_1234567_373.cnf,350,0.007495
Random_3SAT_350Literals_1234567_374.cnf,350,0.027854
Random_3SAT_350Literals_1234567_375.cnf,350,0.059902
Random_3SAT_350Literals_1234567_376.cnf,350,0.002238
Random_3SAT_350Literals_1234567_377.cnf,350,0.002544
Random_3SAT_350Literals_1234567_378.cnf,350,0.137768
Random_3SAT_350Literals_1234567_379.cnf,350,0.211422
Random_3SAT_350Literals_1234567_380.cnf,350,0.021751
Random_3SAT_350Literals_1234567_381.cnf,350,0.002625
Random_3SAT_350Literals_1234567_382.cnf,350,0.001461
Random_3SAT_350Literals_1234567_383.cnf,350,0.027434
Random_3SAT_350Literals_1234567_384.cnf,350,0.035994
Random_3SAT_350Literals_1234567_385.cnf,350,0.005657
Random_3SAT_350Literals_1234567_386.cnf,350,0.009119
Random_3SAT_350Literals_1234567_387.cnf,350,0.006113
Random_3SAT_350Literals_1234567_388.cnf,350,0.052071
Random_3SAT_350Literals_1234567_389.cnf,350,0.003736
Random_3SAT_350Literals_1234567_390.cnf,350,0.061882
Random_3SAT_350Literals_1234567_391.cnf,350,0.578155
Random_3SAT_350Literals_1234567_392.cnf,350,0.007726
Random_3SAT_350Literals_1234567_393.cnf,350,0.006790
Random_3SAT_350Literals_1234567_394.cnf,350,0.014962
Random_3SAT_350Literals_1234567_395.cnf,350,1.336048
Random_3SAT_350Literals_1234567_396.cnf,350,0.154636
Random_3SAT_350Literals_1234567_397.cnf,350,0.001266
Random_3SAT_350Literals_1234567_398.cnf,350,0.083534
Random_3SAT_350Literals_1234567_399.cnf,350,0.002166
Random_3SAT_350Literals_1234567_400.cnf,350,0.016629
Random_3SAT_350Literals_1234567_401.cnf,350,0.005189
Random_3SAT_350Literals_1234567_402.cnf,350,0.062576
Random_3SAT_350Literals_1234567_403.cnf,350,0.000874
Random_3SAT_350Literals_1234567_404.cnf,350,0.002772
Random_3SAT_350Literals_1234567_405.cnf,350,0.001614
Random_3SAT_350Literals_1234567_406.cnf,350,0.007531
Random_3SAT_350Literals_1234567_407.cnf,350,0.019216
Random_3SAT_350Literals_1234567_408.cnf,350,0.009775
Random_3SAT_350Literals_1234567_409.cnf,350,0.037300
Random_3SAT_350Literals_1234567_410.cnf,350,0.004783
Random_3SAT_350Literals_1234567_411.cnf,350,0.002831
Random_3SAT_350Literals_1234567_412.cnf,350,0.026158
Random_3SAT_350Literals_1234567_413.cnf,350,0.012802
Random_3SAT_350Literals_1234567_414.cnf,350,0.023789
Random_3SAT_350Literals_1234567_415.cnf,350,0.001963
Random_3SAT_350Literals_1234567_416.cnf,350,0.069208
Random_3SAT_350Literals_1234567_417.cnf,350,0.233994
Random_3SAT_350Literals_1234567_418.cnf,350,0.006131
Random_3SAT_350Literals_1234567_419.cnf,350,0.003146
Random_3SAT_350Literals_1234567_420.cnf,350,0.006755
Random_3SAT_350Literals_1234567_421.cnf,350,0.100747
Random_3SAT_350Literals_1234567_422.cnf,350,0.014099
Random_3SAT_350Literals_1234567_423.cnf,350,0.024371
Random_3SAT_350Literals_1234567_424.cnf,350,0.007192
Random_3SAT_350Literals_1234567_425.cnf,350,0.005191
Random_3SAT_350Literals_1234567_426.cnf,350,0.011788
Random_3SAT_350Literals_1234567_427.cnf,350,0.018084
Random_3SAT_350Literals_1234567_428.cnf,350,0.006772
Random_3SAT_350Literals_1234567_429.cnf,350,0.010912
Random_3SAT_350Literals_1234567_430.cnf,350,0.002543
Random_3SAT_350Literals_1234567_431.cnf,350,0.119363
Random_3SAT_350Literals_1234567_432.cnf,350,0.008074
Random_3SAT_350Literals_1234567_433.cnf,350,0.001513
Random_3SAT_350Literals_1234567_434.cnf,350,0.001780
Random_3SAT_350Literals_1234567_435.cnf,350,0.004915
Random_3SAT_350Literals_1234567_436.cnf,350,0.003631
Random_3SAT_350Literals_1234567_437.cnf,350,0.004652
Random_3SAT_350Literals_1234567_438.cnf,350,0.087914
Random_3SAT_350Literals_1234567_439.cnf,350,0.006213
Random_3SAT_350Literals_1234567_440.cnf,350,0.002525
Random_3SAT_350Literals_1234567_441.cnf,350,0.003220
Random_3SAT_350Literals_1234567_442.cnf,350,0.003793
Random_3SAT_350Literals_1234567_443.cnf,350,0.005201
Random_3SAT_350Literals_1234567_444.cnf,350,0.005559
Random_3SAT_350Literals_1234567_445.cnf,350,0.004262
Random_3SAT_350Literals_1234567_446.cnf,350,0.007794
Random_3SAT_350Literals_1234567_447.cnf,350,0.023351
Random_3SAT_350Literals_1234567_448.cnf,350,0.003297
Random_3SAT_350Literals_1234567_449.cnf,350,0.004129
Random_3SAT_350Literals_1234567_450.cnf,350,0.001521
Random_3SAT_350Literals_1234567_451.cnf,350,0.003916
Random_3SAT_350Literals_1234567_452.cnf,350,0.016439
Random_3SAT_350Literals_1234567_453.cnf,350,0.049656
Random_3SAT_350Literals_1234567_454.cnf,350,0.010622
Random_3SAT_350Literals_1234567_455.cnf,350,0.004537
Random_3SAT_350Literals_1234567_456.cnf,350,0.014950
Random_3SAT_350Literals_1234567_457.cnf,350,0.012601
Random_3SAT_350Literals_1234567_458.cnf,350,0.014525
Random_3SAT_350Literals_1234567_459.cnf,350,0.007024
Random_3SAT_350Literals_1234567_460.cnf,350,0.007063
Random_3SAT_350Literals_1234567_461.cnf,350,0.014831
Random_3SAT_350Literals_1234567_462.cnf,350,0.022310
Random_3SAT_350Literals_1234567_463.cnf,350,0.011082
Random_3SAT_350Literals_1234567_464.cnf,350,0.002705
Random_3SAT_350Literals_1234567_465.cnf,350,0.007412
Random_3SAT_350Literals_1234567_466.cnf,350,0.012317
Random_3SAT_350Literals_1234567_467.cnf,350,0.017033
Random_3SAT_350Literals_1234567_468.cnf,350,0.013831
Random_3SAT_350Literals_1234567_469.cnf,350,0.009227
Random_3SAT_350Literals_1234567_470.cnf,350,0.016904
Random_3SAT_350Literals_1234567_471.cnf,350,0.008739
Random_3SAT_350Literals_1234567_472.cnf,350,0.015618
Random_3SAT_350Literals_1234567_473.cnf,350,0.000984
Random_3SAT_350Literals_1234567_474.cnf,350,0.039031
Random_3SAT_350Literals_1234567_475.cnf,350,0.029839
Random_3SAT_350Literals_1234567_476.cnf,350,0.006228
Random_3SAT_350Literals_1234567_477.cnf,350,0.001347
Random_3SAT_350Literals_1234567_478.cnf,350,0.081215
Random_3SAT_350Literals_1234567_479.cnf,350,0.042664
Random_3SAT_350Literals_1234567_480.cnf,350,0.002072
Random_3SAT_350Literals_1234567_481.cnf,350,0.004063
Random_3SAT_350Literals_1234567_482.cnf,350,0.010445
Random_3SAT_350Literals_1234567_483.cnf,350,0.014068
Random_3SAT_350Literals_1234567_484.cnf,350,0.001330
Random_3SAT_350Literals_1234567_485.cnf,350,0.002521
Random_3SAT_350Literals_1234567_486.cnf,350,0.013840
Random_3SAT_350Literals_1234567_487.cnf,350,0.003850
Random_3SAT_350Literals_1234567_488.cnf,350,0.004247
Random_3SAT_350Literals_1234567_489.cnf,350,0.005624
Random_3SAT_350Literals_1234567_490.cnf,350,0.002849
Random_3SAT_350Literals_1234567_491.cnf,350,0.009093
Random_3SAT_350Literals_1234567_492.cnf,350,0.003678
Random_3SAT_350Literals_1234567_493.cnf,350,0.025513
Random_3SAT_350Literals_1234567_494.cnf,350,0.078795
Random_3SAT_350Literals_1234567_495.cnf,350,0.033592
Random_3SAT_350Literals_1234567_496.cnf,350,0.217043
Random_3SAT_350Literals_1234567_497.cnf,350,0.009470
Random_3SAT_350Literals_1234567_498.cnf,350,0.016256
Random_3SAT_350Literals_1234567_499.cnf,350,0.003285
Random_3SAT_350Literals_1234567_500.cnf,350,0.008264
Random_3SAT_350Literals_1234567_501.cnf,350,0.001250
Random_3SAT_350Literals_1234567_502.cnf,350,0.002039
Random_3SAT_350Literals_1234567_503.cnf,350,0.019138
Random_3SAT_350Literals_1234567_504.cnf,350,0.004755
Random_3SAT_350Literals_1234567_505.cnf,350,0.009880
Random_3SAT_350Literals_1234567_506.cnf,350,0.020343
Random_3SAT_350Literals_1234567_507.cnf,350,0.004008
Random_3SAT_350Literals_1234567_508.cnf,350,0.018434
Random_3SAT_350Literals_1234567_509.cnf,350,0.026060
Random_3SAT_350Literals_1234567_510.cnf,350,0.024071
Random_3SAT_350Literals_1234567_511.cnf,350,0.006935
Random_3SAT_350Literals_1234567_512.cnf,350,0.062182
Random_3SAT_350Literals_1234567_513.cnf,350,0.001665
Random_3SAT_350Literals_1234567_514.cnf,350,0.038997
Random_3SAT_350Literals_1234567_515.cnf,350,0.091206
Random_3SAT_350Literals_1234567_516.cnf,350,0.025441
Random_3SAT_350Literals_1234567_517.cnf,350,0.056701
Random_3SAT_350Literals_1234567_518.cnf,350,0.002048
Random_3SAT_350Literals_1234567_519.cnf,350,0.000945
Random_3SAT_350Literals_1234567_520.cnf,350,0.044287
Random_3SAT_350Literals_1234567_521.cnf,350,0.007984
Random_3SAT_350Literals_1234567_522.cnf,350,0.016392
Random_3SAT_350Literals_1234567_523.cnf,350,0.027155
Random_3SAT_350Literals_1234567_524.cnf,350,0.007272
Random_3SAT_350Literals_1234567_525.cnf,350,0.007167
Random_3SAT_350Literals_1234567_526.cnf,350,0.010394
Random_3SAT_350Literals_1234567_527.cnf,350,0.050589
Random_3SAT_350Literals_1234567_528.cnf,350,0.001772
Random_3SAT_350Literals_1234567_529.cnf,350,0.384095
Random_3SAT_350Literals_1234567_530.cnf,350,0.031709
Random_3SAT_350Literals_1234567_531.cnf,350,0.002985
Random_3SAT_350Literals_1234567_532.cnf,350,0.029877
Random_3SAT_350Literals_1234567_533.cnf,350,0.009797
Random_3SAT_350Literals_1234567_534.cnf,350,0.004070
Random_3SAT_350Literals_1234567_535.cnf,350,0.004000
Random_3SAT_350Literals_1234567_536.cnf,350,0.010716
Random_3SAT_350Literals_1234567_537.cnf,350,0.023969
Random_3SAT_350Literals_1234567_538.cnf,350,0.066765
Random_3SAT_350Literals_1234567_539.cnf,350,0.054437
Random_3SAT_350Literals_1234567_540.cnf,350,0.006475
Random_3SAT_350Literals_1234567_541.cnf,350,0.036336
Random_3SAT_350Literals_1234567_542.cnf,350,2.021589
Random_3SAT_350Literals_1234567_543.cnf,350,0.029613
Random_3SAT_350Literals_1234567_544.cnf,350,0.005159
Random_3SAT_350Literals_1234567_545.cnf,350,0.013113
Random_3SAT_350Literals_1234567_546.cnf,350,0.003067
Random_3SAT_350Literals_1234567_547.cnf,350,0.011784
Random_3SAT_350Literals_1234567_548.cnf,350,0.010068
Random_3SAT_350Literals_1234567_549.cnf,350,0.024759
Random_3SAT_350Literals_1234567_550.cnf,350,0.004808
Random_3SAT_350Literals_1234567_551.cnf,350,0.003515
Random_3SAT_350Literals_1234567_552.cnf,350,0.183084
Random_3SAT_350Literals_1234567_553.cnf,350,0.014811
Random_3SAT_350Literals_1234567_554.cnf,350,0.003159
Random_3SAT_350Literals_1234567_555.cnf,350,0.009452
Random_3SAT_350Literals_1234567_556.cnf,350,0.005900
Random_3SAT_350Literals_1234567_557.cnf,350,0.041399
Random_3SAT_400Literals_1_0.cnf,400,0.099101
Random_3SAT_400Literals_1_1.cnf,400,0.029268
Random_3SAT_400Literals_1_2.cnf,400,0.123378
Random_3SAT_400Literals_1_3.cnf,400,0.010247
Random_3SAT_400Literals_1_4.cnf,400,0.012039
Random_3SAT_400Literals_1_5.cnf,400,0.030595
Random_3SAT_400Literals_1_6.cnf,400,0.001097
Random_3SAT_400Literals_1_7.cnf,400,0.005314
Random_3SAT_400Literals_1_8.cnf,400,0.004337
Random_3SAT_400Literals_1_9.cnf,400,0.021993
Random_3SAT_400Literals_1_10.cnf,400,0.002797
Random_3SAT_400Literals_1_11.cnf,400,0.023080
Random_3SAT_400Literals_1_12.cnf,400,0.009974
Random_3SAT_400Literals_1_13.cnf,400,0.029010
